sample_number,sim_time,pos_x,pos_y,pos_z,road_elevation_left,road_elevation_right
439,4.39,930.1255,-475.3394,122.6515,122.308,122.2413
440,4.4,930.1255,-475.3394,122.6515,122.3029,122.2385
441,4.41,930.1091,-475.3708,122.6505,122.3029,122.2385
442,4.42,930.1091,-475.3708,122.6505,122.301,122.2371
443,4.43,930.092,-475.4018,122.6492,122.301,122.2371
444,4.44,930.092,-475.4018,122.6492,122.2993,122.2356
445,4.45,930.0689,-475.4414,122.6478,122.2993,122.2356
446,4.46,930.0689,-475.4414,122.6478,122.2972,122.233
447,4.47,930.0553,-475.4649,122.6468,122.2972,122.233
448,4.48,930.0319,-475.5039,122.6446,122.295,122.2317
449,4.49,930.0319,-475.5039,122.6446,122.2932,122.2292
450,4.5,930.0073,-475.5425,122.6435,122.2932,122.2292
451,4.51,930.0073,-475.5425,122.6435,122.2932,122.2292
452,4.52,929.9822,-475.5818,122.6407,122.291,122.2266
453,4.53,929.9822,-475.5818,122.6407,122.2871,122.2241
454,4.54,929.9575,-475.619,122.6386,122.2871,122.2241
455,4.55,929.9318,-475.6567,122.6362,122.2834,122.2228
456,4.56,929.9318,-475.6567,122.6362,122.2811,122.2209
457,4.57,929.9318,-475.6567,122.6362,122.2811,122.2209
458,4.58,929.8948,-475.71,122.6329,122.2766,122.2189
459,4.59,929.8728,-475.7404,122.6303,122.2766,122.2189
460,4.6,929.8728,-475.7404,122.6303,122.2734,122.2179
461,4.61,929.851,-475.7701,122.6289,122.2734,122.2179
462,4.62,929.851,-475.7701,122.6289,122.2695,122.2159
463,4.63,929.8223,-475.8084,122.6258,122.2695,122.2159
464,4.64,929.7991,-475.838,122.6241,122.2665,122.2149
465,4.65,929.7991,-475.838,122.6241,122.2665,122.2149
466,4.66,929.7685,-475.8761,122.622,122.2645,122.2125
467,4.67,929.7685,-475.8761,122.622,122.2625,122.2108
468,4.68,929.7433,-475.9069,122.6204,122.2625,122.2108
469,4.69,929.7433,-475.9069,122.6204,122.2594,122.2074
470,4.7,929.7105,-475.9453,122.6179,122.2594,122.2074
471,4.71,929.6778,-475.9827,122.6164,122.2553,122.2039
472,4.72,929.6778,-475.9827,122.6164,122.2553,122.2039
473,4.73,929.6444,-476.0194,122.6147,122.2532,122.2021
474,4.74,929.6444,-476.0194,122.6147,122.2481,122.198
475,4.75,929.6444,-476.0194,122.6147,122.2481,122.198
476,4.76,929.5917,-476.0753,122.6116,122.2449,122.196
477,4.77,929.5578,-476.1099,122.6103,122.2449,122.196
478,4.78,929.5578,-476.1099,122.6103,122.2397,122.1932
479,4.79,929.5231,-476.1441,122.6086,122.2397,122.1932
480,4.8,929.5231,-476.1441,122.6086,122.2364,122.1914
481,4.81,929.4893,-476.1768,122.6066,122.2364,122.1914
482,4.82,929.4893,-476.1768,122.6066,122.2312,122.1882
483,4.83,929.4622,-476.202,122.6049,122.2296,122.1869
484,4.84,929.4275,-476.2344,122.6034,122.2296,122.1869
485,4.85,929.4275,-476.2344,122.6034,122.2274,122.1851
486,4.86,929.4003,-476.2585,122.6009,122.2274,122.1851
487,4.87,929.4003,-476.2585,122.6009,122.2237,122.1826
488,4.88,929.3659,-476.2886,122.5993,122.2237,122.1826
489,4.89,929.3317,-476.3176,122.5967,122.2217,122.1816
490,4.9,929.3317,-476.3176,122.5967,122.2217,122.1816
491,4.91,929.298,-476.3455,122.5945,122.2163,122.1788
492,4.92,929.298,-476.3455,122.5945,122.2163,122.1788
493,4.93,929.2591,-476.3772,122.5918,122.2125,122.1768
494,4.94,929.2591,-476.3772,122.5918,122.2125,122.1768
495,4.95,929.2284,-476.4018,122.5891,122.2099,122.1755
496,4.96,929.2284,-476.4018,122.5891,122.2073,122.1737
497,4.97,929.2037,-476.4214,122.5873,122.2073,122.1737
498,4.98,929.2037,-476.4214,122.5873,122.2054,122.1723
499,4.99,929.1673,-476.4494,122.584,122.2054,122.1723
500,5.0,929.1673,-476.4494,122.584,122.201,122.1692
501,5.01,929.1385,-476.4725,122.5821,122.201,122.1692
502,5.02,929.1385,-476.4725,122.5821,122.1986,122.1674
503,5.03,929.1159,-476.4901,122.5805,122.1971,122.1661
504,5.04,929.1159,-476.4901,122.5805,122.1971,122.1661
505,5.05,929.0793,-476.5187,122.5776,122.1971,122.1661
506,5.06,929.0793,-476.5187,122.5776,122.1933,122.1631
507,5.07,929.0605,-476.5339,122.5767,122.1933,122.1631
508,5.08,929.0605,-476.5339,122.5767,122.1921,122.1622
509,5.09,929.0378,-476.5524,122.5752,122.1921,122.1622
510,5.1,929.0378,-476.5524,122.5752,122.19,122.1614
511,5.11,929.0121,-476.5729,122.5755,122.19,122.1614
512,5.12,929.0121,-476.5729,122.5755,122.1881,122.1592
513,5.13,929.0007,-476.582,122.5758,122.1881,122.1592
514,5.14,929.0007,-476.582,122.5758,122.1872,122.1585
515,5.15,928.9827,-476.597,122.5757,122.1872,122.1585
516,5.16,928.9694,-476.6084,122.5764,122.1863,122.1571
517,5.17,928.9694,-476.6084,122.5764,122.1863,122.1571
518,5.18,928.9548,-476.6205,122.5774,122.1843,122.1558
519,5.19,928.9548,-476.6205,122.5774,122.1836,122.1553
520,5.2,928.9448,-476.6293,122.5786,122.1836,122.1553
521,5.21,928.9356,-476.6372,122.5793,122.1829,122.1548
522,5.22,928.9356,-476.6372,122.5793,122.1829,122.1548
523,5.23,928.9356,-476.6372,122.5793,122.1817,122.1539
524,5.24,928.9356,-476.6372,122.5793,122.1817,122.1539
525,5.25,928.9218,-476.6491,122.5814,122.1817,122.1539
526,5.26,928.9218,-476.6491,122.5814,122.1807,122.1532
527,5.27,928.9158,-476.6548,122.5827,122.1807,122.1532
528,5.28,928.9158,-476.6548,122.5827,122.1801,122.1527
529,5.29,928.9112,-476.6591,122.5831,122.1801,122.1527
530,5.3,928.9112,-476.6591,122.5831,122.1798,122.1525
531,5.31,928.9077,-476.6634,122.5835,122.1798,122.1525
532,5.32,928.9077,-476.6634,122.5835,122.1794,122.1521
533,5.33,928.9076,-476.6647,122.5836,122.1794,122.1521
534,5.34,928.9076,-476.6647,122.5836,122.1793,122.1521
535,5.35,928.9084,-476.6648,122.5839,122.1793,122.1521
536,5.36,928.9084,-476.6648,122.5839,122.1793,122.1521
537,5.37,928.9084,-476.6648,122.5839,122.1793,122.1521
538,5.38,928.9133,-476.6622,122.5847,122.1793,122.1521
539,5.39,928.9162,-476.6602,122.5851,122.1795,122.1523
540,5.4,928.9162,-476.6602,122.5851,122.1798,122.1525
541,5.41,928.9204,-476.657,122.5856,122.1798,122.1525
542,5.42,928.9204,-476.657,122.5856,122.18,122.1527
543,5.43,928.9244,-476.6539,122.5862,122.18,122.1527
544,5.44,928.9279,-476.6509,122.5866,122.1803,122.1529
545,5.45,928.9279,-476.6509,122.5866,122.1803,122.1529
546,5.46,928.9311,-476.6481,122.5867,122.1805,122.1533
547,5.47,928.9325,-476.6466,122.5866,122.1807,122.1534
548,5.48,928.9325,-476.6466,122.5866,122.1807,122.1534
549,5.49,928.9325,-476.6466,122.5866,122.1808,122.1534
550,5.5,928.9327,-476.6459,122.5847,122.1808,122.1534
551,5.51,928.9327,-476.6459,122.5847,122.1808,122.1534
552,5.52,928.9313,-476.6469,122.5825,122.1808,122.1534
553,5.53,928.9313,-476.6469,122.5825,122.1807,122.1532
554,5.54,928.93,-476.6478,122.5811,122.1807,122.1532
555,5.55,928.9274,-476.6496,122.5784,122.1806,122.153
556,5.56,928.9274,-476.6496,122.5784,122.1806,122.153
557,5.57,928.9246,-476.6516,122.5758,122.1804,122.1528
558,5.58,928.9246,-476.6516,122.5758,122.1804,122.1528
559,5.59,928.9226,-476.6531,122.5739,122.1803,122.1526
560,5.6,928.9226,-476.6531,122.5739,122.1802,122.1523
561,5.61,928.9205,-476.6545,122.5716,122.1802,122.1523
562,5.62,928.9205,-476.6545,122.5716,122.1802,122.1523
563,5.63,928.919,-476.6555,122.569,122.1801,122.1522
564,5.64,928.919,-476.6555,122.569,122.18,122.1521
565,5.65,928.9187,-476.6557,122.5672,122.18,122.1521
566,5.66,928.9187,-476.6557,122.5672,122.18,122.1521
567,5.67,928.9191,-476.6552,122.5656,122.18,122.1521
568,5.68,928.9191,-476.6552,122.5656,122.18,122.1521
569,5.69,928.9201,-476.6544,122.5644,122.18,122.1521
570,5.7,928.9214,-476.6534,122.5638,122.1801,122.1522
571,5.71,928.9214,-476.6534,122.5638,122.1801,122.1523
572,5.72,928.9233,-476.6521,122.5632,122.1801,122.1523
573,5.73,928.9233,-476.6521,122.5632,122.1802,122.1524
574,5.74,928.9257,-476.6507,122.5626,122.1802,122.1524
575,5.75,928.9257,-476.6507,122.5626,122.1802,122.1526
576,5.76,928.9272,-476.65,122.5624,122.1803,122.1527
577,5.77,928.9286,-476.6495,122.5621,122.1803,122.1527
578,5.78,928.9286,-476.6495,122.5621,122.1803,122.1528
579,5.79,928.9296,-476.6494,122.5619,122.1803,122.1528
580,5.8,928.9296,-476.6494,122.5619,122.1804,122.1529
581,5.81,928.9303,-476.6497,122.5616,122.1804,122.1529
582,5.82,928.9303,-476.6497,122.5616,122.1804,122.1529
583,5.83,928.9305,-476.6505,122.5612,122.1804,122.1529
584,5.84,928.9305,-476.6505,122.5612,122.1805,122.1528
585,5.85,928.9302,-476.6517,122.5607,122.1805,122.1528
586,5.86,928.9302,-476.6517,122.5607,122.1805,122.1527
587,5.87,928.9295,-476.6529,122.56,122.1805,122.1527
588,5.88,928.9286,-476.6541,122.5597,122.1805,122.1527
589,5.89,928.9286,-476.6541,122.5597,122.1805,122.1526
590,5.9,928.9276,-476.6554,122.5593,122.1805,122.1526
591,5.91,928.9276,-476.6554,122.5593,122.1805,122.1525
592,5.92,928.9259,-476.6572,122.5588,122.1805,122.1525
593,5.93,928.9259,-476.6572,122.5588,122.1805,122.1523
594,5.94,928.9248,-476.6585,122.5583,122.1805,122.1523
595,5.95,928.9239,-476.6596,122.5579,122.1805,122.1522
596,5.96,928.9239,-476.6596,122.5579,122.1805,122.1522
597,5.97,928.9229,-476.6609,122.5573,122.1805,122.1521
598,5.98,928.9229,-476.6609,122.5573,122.1805,122.152
599,5.99,928.9222,-476.662,122.5567,122.1805,122.152
600,6.0,928.9219,-476.6629,122.5561,122.1804,122.1519
601,6.01,928.9219,-476.6629,122.5561,122.1804,122.1519
602,6.02,928.9219,-476.6635,122.5556,122.1804,122.1519
603,6.03,928.9219,-476.6635,122.5556,122.1803,122.1519
604,6.04,928.9219,-476.6635,122.5556,122.1803,122.1519
605,6.05,928.9223,-476.6641,122.5549,122.1803,122.1519
606,6.06,928.9223,-476.6641,122.5549,122.1803,122.1519
607,6.07,928.9227,-476.6642,122.5545,122.1802,122.1519
608,6.08,928.9232,-476.6641,122.5543,122.1802,122.1519
609,6.09,928.9232,-476.6641,122.5543,122.1802,122.1519
610,6.1,928.9232,-476.6641,122.5543,122.1802,122.1519
611,6.11,928.924,-476.6639,122.5539,122.1802,122.1519
612,6.12,928.924,-476.6639,122.5539,122.1802,122.152
613,6.13,928.9245,-476.6636,122.5538,122.1802,122.152
614,6.14,928.9245,-476.6636,122.5538,122.1802,122.1521
615,6.15,928.9249,-476.6634,122.5536,122.1802,122.1521
616,6.16,928.9249,-476.6634,122.5536,122.1802,122.1521
617,6.17,928.9251,-476.6631,122.5535,122.1802,122.1521
618,6.18,928.9251,-476.6631,122.5535,122.1802,122.1521
619,6.19,928.9251,-476.663,122.5535,122.1802,122.1521
620,6.2,928.925,-476.6629,122.5536,122.1803,122.1521
621,6.21,928.925,-476.6629,122.5536,122.1803,122.1521
622,6.22,928.9246,-476.6629,122.5537,122.1803,122.1521
623,6.23,928.9246,-476.6629,122.5537,122.1803,122.1521
624,6.24,928.9242,-476.663,122.5537,122.1803,122.1521
625,6.25,928.9242,-476.663,122.5537,122.1803,122.152
626,6.26,928.9237,-476.6633,122.5537,122.1803,122.152
627,6.27,928.923,-476.6638,122.5538,122.1804,122.152
628,6.28,928.923,-476.6638,122.5538,122.1804,122.152
629,6.29,928.923,-476.6638,122.5538,122.1804,122.152
630,6.3,928.9218,-476.664,122.5534,122.1805,122.1518
631,6.31,928.9209,-476.6643,122.553,122.1805,122.1518
632,6.32,928.9209,-476.6643,122.553,122.1805,122.1518
633,6.33,928.9203,-476.6649,122.5526,122.1805,122.1518
634,6.34,928.9198,-476.6657,122.5522,122.1806,122.1517
635,6.35,928.9198,-476.6657,122.5522,122.1806,122.1517
636,6.36,928.9193,-476.6664,122.5518,122.1807,122.1516
637,6.37,928.9193,-476.6664,122.5518,122.1808,122.1516
638,6.38,928.9189,-476.6668,122.5516,122.1808,122.1516
639,6.39,928.9189,-476.6668,122.5516,122.1808,122.1515
640,6.4,928.9188,-476.6675,122.5515,122.1808,122.1515
641,6.41,928.9188,-476.6675,122.5515,122.1809,122.1515
642,6.42,928.9191,-476.6685,122.5517,122.1809,122.1515
643,6.43,928.9191,-476.6685,122.5517,122.1809,122.1514
644,6.44,928.9192,-476.6688,122.5519,122.1809,122.1514
645,6.45,928.9192,-476.6688,122.5519,122.1809,122.1514
646,6.46,928.9197,-476.669,122.5522,122.1809,122.1514
647,6.47,928.9203,-476.6692,122.5529,122.1809,122.1514
648,6.48,928.9203,-476.6692,122.5529,122.1809,122.1514
649,6.49,928.9211,-476.669,122.5535,122.1808,122.1515
650,6.5,928.9211,-476.669,122.5535,122.1808,122.1515
651,6.51,928.9218,-476.6686,122.5541,122.1808,122.1515
652,6.52,928.9218,-476.6686,122.5541,122.1807,122.1516
653,6.53,928.9228,-476.6677,122.5548,122.1807,122.1516
654,6.54,928.9228,-476.6677,122.5548,122.1807,122.1516
655,6.55,928.9245,-476.6658,122.556,122.1807,122.1516
656,6.56,928.9245,-476.6658,122.556,122.1807,122.1517
657,6.57,928.9256,-476.6643,122.5566,122.1807,122.1517
658,6.58,928.9269,-476.6623,122.5573,122.1807,122.1519
659,6.59,928.9269,-476.6623,122.5573,122.1808,122.1521
660,6.6,928.9282,-476.66,122.5581,122.1808,122.1521
661,6.61,928.9282,-476.66,122.5581,122.1809,122.1522
662,6.62,928.93,-476.6567,122.559,122.1809,122.1522
663,6.63,928.9314,-476.6539,122.5598,122.181,122.1523
664,6.64,928.9314,-476.6539,122.5598,122.181,122.1523
665,6.65,928.9333,-476.6498,122.5605,122.1812,122.1526
666,6.66,928.9333,-476.6498,122.5605,122.1812,122.1526
667,6.67,928.9358,-476.6444,122.5611,122.1815,122.1528
668,6.68,928.9358,-476.6444,122.5611,122.1815,122.1528
669,6.69,928.9376,-476.6407,122.5613,122.1817,122.1529
670,6.7,928.9376,-476.6407,122.5613,122.1818,122.1532
671,6.71,928.9399,-476.6359,122.5612,122.1818,122.1532
672,6.72,928.9399,-476.6359,122.5612,122.1821,122.1535
673,6.73,928.9399,-476.6359,122.5612,122.1821,122.1535
674,6.74,928.9439,-476.628,122.5606,122.1823,122.1539
675,6.75,928.9465,-476.6236,122.5599,122.1823,122.1539
676,6.76,928.9465,-476.6236,122.5599,122.1824,122.1541
677,6.77,928.9485,-476.6206,122.5593,122.1824,122.1541
678,6.78,928.9485,-476.6206,122.5593,122.1826,122.1543
679,6.79,928.9509,-476.6173,122.5579,122.1826,122.1543
680,6.8,928.9509,-476.6173,122.5579,122.1828,122.1545
681,6.81,928.9524,-476.6155,122.5562,122.1828,122.1545
682,6.82,928.9524,-476.6155,122.5562,122.1829,122.1546
683,6.83,928.9533,-476.6149,122.555,122.1829,122.1546
684,6.84,928.9537,-476.6148,122.5536,122.1829,122.1547
685,6.85,928.9537,-476.6148,122.5536,122.1829,122.1547
686,6.86,928.9537,-476.6154,122.5519,122.1828,122.1547
687,6.87,928.9537,-476.6154,122.5519,122.1828,122.1546
688,6.88,928.953,-476.6167,122.5503,122.1828,122.1546
689,6.89,928.9521,-476.6182,122.5494,122.1827,122.1546
690,6.9,928.9521,-476.6182,122.5494,122.1827,122.1546
691,6.91,928.9521,-476.6182,122.5494,122.1825,122.1544
692,6.92,928.95,-476.621,122.5487,122.1825,122.1544
693,6.93,928.95,-476.621,122.5487,122.1824,122.1543
694,6.94,928.9487,-476.6223,122.5483,122.1824,122.1542
695,6.95,928.947,-476.6236,122.5487,122.1824,122.1542
696,6.96,928.947,-476.6236,122.5487,122.1823,122.1541
697,6.97,928.9454,-476.6249,122.5487,122.1823,122.1541
698,6.98,928.9454,-476.6249,122.5487,122.1822,122.154
699,6.99,928.9454,-476.6249,122.5487,122.1822,122.154
700,7.0,928.9441,-476.6262,122.5488,122.1822,122.1539
701,7.01,928.9429,-476.6272,122.5491,122.1822,122.1539
702,7.02,928.9429,-476.6272,122.5491,122.1821,122.1538
703,7.03,928.9429,-476.6272,122.5491,122.1821,122.1538
704,7.04,928.9417,-476.6286,122.5497,122.1821,122.1538
705,7.05,928.9417,-476.6286,122.5497,122.1821,122.1537
706,7.06,928.9415,-476.6293,122.5498,122.1821,122.1537
707,7.07,928.9416,-476.6301,122.5501,122.1821,122.1537
708,7.08,928.9416,-476.6301,122.5501,122.1821,122.1537
709,7.09,928.9416,-476.6301,122.5501,122.1821,122.1537
710,7.1,928.9416,-476.6301,122.5501,122.1821,122.1537
711,7.11,928.9422,-476.6311,122.5501,122.1821,122.1537
712,7.12,928.943,-476.6315,122.5504,122.1821,122.1537
713,7.13,928.943,-476.6315,122.5504,122.1821,122.1537
714,7.14,928.9441,-476.6316,122.5507,122.1821,122.1537
715,7.15,928.9452,-476.6312,122.5513,122.1822,122.1537
716,7.16,928.9452,-476.6312,122.5513,122.1822,122.1537
717,7.17,928.9466,-476.6299,122.5522,122.1823,122.1538
718,7.18,928.9466,-476.6299,122.5522,122.1823,122.1538
719,7.19,928.9477,-476.6283,122.553,122.1823,122.1539
720,7.2,928.9477,-476.6283,122.553,122.1824,122.154
721,7.21,928.9492,-476.6258,122.5541,122.1824,122.154
722,7.22,928.9492,-476.6258,122.5541,122.1824,122.154
723,7.23,928.9512,-476.6217,122.5553,122.1826,122.1542
724,7.24,928.9512,-476.6217,122.5553,122.1826,122.1544
725,7.25,928.9531,-476.6175,122.5561,122.1826,122.1544
726,7.26,928.955,-476.6137,122.5567,122.1828,122.1546
727,7.27,928.955,-476.6137,122.5567,122.1828,122.1546
728,7.28,928.955,-476.6137,122.5567,122.1828,122.1548
729,7.29,928.9581,-476.6073,122.5574,122.1828,122.1548
730,7.3,928.9581,-476.6073,122.5574,122.183,122.1551
731,7.31,928.9607,-476.6025,122.5578,122.183,122.1551
732,7.32,928.9607,-476.6025,122.5578,122.1832,122.1553
733,7.33,928.9638,-476.5968,122.5584,122.1832,122.1553
734,7.34,928.9638,-476.5968,122.5584,122.1833,122.1557
735,7.35,928.9638,-476.5968,122.5584,122.1833,122.1557
736,7.36,928.9695,-476.587,122.5593,122.1836,122.1561
737,7.37,928.9739,-476.5797,122.5601,122.1836,122.1561
738,7.38,928.9739,-476.5797,122.5601,122.1837,122.1567
739,7.39,928.9787,-476.572,122.5612,122.1839,122.1572
740,7.4,928.9838,-476.5633,122.5616,122.1839,122.1572
741,7.41,928.9838,-476.5633,122.5616,122.1839,122.1572
742,7.42,928.991,-476.5517,122.5631,122.1843,122.1579
743,7.43,928.991,-476.5517,122.5631,122.1846,122.1584
744,7.44,928.9971,-476.542,122.5644,122.1846,122.1584
745,7.45,928.9971,-476.542,122.5644,122.1851,122.1591
746,7.46,929.0052,-476.5288,122.5654,122.1851,122.1591
747,7.47,929.0052,-476.5288,122.5654,122.1851,122.1591
748,7.48,929.0157,-476.5116,122.5666,122.1856,122.1603
749,7.49,929.0157,-476.5116,122.5666,122.1858,122.1608
750,7.5,929.0232,-476.4996,122.5675,122.1858,122.1608
751,7.51,929.0232,-476.4996,122.5675,122.1864,122.1619
752,7.52,929.0331,-476.484,122.5682,122.1864,122.1619
753,7.53,929.0331,-476.484,122.5682,122.1866,122.1625
754,7.54,929.0436,-476.468,122.5689,122.1866,122.1625
755,7.55,929.0436,-476.468,122.5689,122.1872,122.1635
756,7.56,929.0547,-476.4512,122.5706,122.1872,122.1635
757,7.57,929.0637,-476.4379,122.5719,122.1875,122.1643
758,7.58,929.0637,-476.4379,122.5719,122.1878,122.1652
759,7.59,929.0757,-476.4197,122.5731,122.1878,122.1652
760,7.6,929.0757,-476.4197,122.5731,122.1884,122.1661
761,7.61,929.0857,-476.4045,122.5738,122.1884,122.1661
762,7.62,929.0857,-476.4045,122.5738,122.1888,122.1669
763,7.63,929.0959,-476.3888,122.5749,122.1895,122.1684
764,7.64,929.106,-476.3728,122.5757,122.1895,122.1684
765,7.65,929.106,-476.3728,122.5757,122.1895,122.1684
766,7.66,929.1187,-476.3519,122.5765,122.1898,122.1694
767,7.67,929.1187,-476.3519,122.5765,122.1903,122.1704
768,7.68,929.1325,-476.3302,122.5774,122.1903,122.1704
769,7.69,929.1325,-476.3302,122.5774,122.1912,122.1721
770,7.7,929.1435,-476.3129,122.5787,122.1912,122.1721
771,7.71,929.1435,-476.3129,122.5787,122.1916,122.1727
772,7.72,929.1548,-476.2949,122.58,122.1916,122.1727
773,7.73,929.1672,-476.2756,122.5815,122.1922,122.1738
774,7.74,929.1672,-476.2756,122.5815,122.1922,122.1738
775,7.75,929.1823,-476.2524,122.5829,122.1932,122.1756
776,7.76,929.1823,-476.2524,122.5829,122.1932,122.1756
777,7.77,929.195,-476.2329,122.5838,122.1932,122.1756
778,7.78,929.195,-476.2329,122.5838,122.1932,122.1756
779,7.79,929.2119,-476.2079,122.5845,122.1946,122.1784
780,7.8,929.2119,-476.2079,122.5845,122.1953,122.1791
781,7.81,929.2256,-476.1885,122.585,122.1953,122.1791
782,7.82,929.2256,-476.1885,122.585,122.1956,122.18
783,7.83,929.2256,-476.1885,122.585,122.1956,122.18
784,7.84,929.2479,-476.1574,122.5873,122.1956,122.18
785,7.85,929.2479,-476.1574,122.5873,122.1964,122.1817
786,7.86,929.2641,-476.1352,122.5889,122.1964,122.1817
787,7.87,929.2641,-476.1352,122.5889,122.1978,122.1838
788,7.88,929.2809,-476.1128,122.5902,122.1978,122.1838
789,7.89,929.2809,-476.1128,122.5902,122.1988,122.1848
790,7.9,929.2809,-476.1128,122.5902,122.1988,122.1848
791,7.91,929.305,-476.0812,122.5911,122.1988,122.1848
792,7.92,929.305,-476.0812,122.5911,122.2004,122.1872
793,7.93,929.3218,-476.0599,122.5922,122.2004,122.1872
794,7.94,929.3218,-476.0599,122.5922,122.2016,122.1881
795,7.95,929.3446,-476.0312,122.5941,122.2016,122.1881
796,7.96,929.3446,-476.0312,122.5941,122.2026,122.1909
797,7.97,929.3446,-476.0312,122.5941,122.2026,122.1909
798,7.98,929.3794,-475.9878,122.5972,122.2026,122.1909
799,7.99,929.3969,-475.9666,122.5985,122.2043,122.1928
800,8.0,929.4203,-475.9385,122.5995,122.2053,122.1942
801,8.01,929.4203,-475.9385,122.5995,122.2053,122.1942
802,8.02,929.4203,-475.9385,122.5995,122.2066,122.1967
803,8.03,929.4435,-475.9114,122.6012,122.2066,122.1967
804,8.04,929.4435,-475.9114,122.6012,122.2077,122.1991
805,8.05,929.4722,-475.8773,122.6039,122.2077,122.1991
806,8.06,929.4952,-475.8507,122.6052,122.2089,122.2014
807,8.07,929.4952,-475.8507,122.6052,122.2089,122.2014
808,8.08,929.5182,-475.8252,122.6065,122.2098,122.2023
809,8.09,929.5182,-475.8252,122.6065,122.2098,122.2023
810,8.1,929.5513,-475.788,122.6092,122.2111,122.2055
811,8.11,929.5513,-475.788,122.6092,122.2111,122.2055
812,8.12,929.5513,-475.788,122.6092,122.2119,122.2082
813,8.13,929.5792,-475.7572,122.6108,122.2119,122.2082
814,8.14,929.6014,-475.7335,122.6113,122.2128,122.2098
815,8.15,929.6014,-475.7335,122.6113,122.2128,122.2098
816,8.16,929.6294,-475.7043,122.6126,122.2141,122.2122
817,8.17,929.6294,-475.7043,122.6126,122.2147,122.2135
818,8.18,929.6521,-475.6809,122.6136,122.2147,122.2135
819,8.19,929.675,-475.6579,122.6152,122.2154,122.2148
820,8.2,929.675,-475.6579,122.6152,122.2154,122.2148
821,8.21,929.675,-475.6579,122.6152,122.2167,122.2175
822,8.22,929.7021,-475.6309,122.6154,122.2167,122.2175
823,8.23,929.7243,-475.6097,122.6157,122.2174,122.2187
824,8.24,929.7243,-475.6097,122.6157,122.2187,122.2213
825,8.25,929.7462,-475.5895,122.617,122.2187,122.2213
826,8.26,929.7462,-475.5895,122.617,122.2193,122.2225
